 -0.17483271 -0.24108143 -0.07224544 -0.11106901 -0.06846071 -0.20960383
 -0.0884314  -0.02912947 -0.03962933 -0.01211511 -0.11222    -0.23928594
 -0.11376692 -0.05462692 -0.20163565 -0.21723873 -0.00285696 -0.14142017
 -0.13564518 -0.24758186 -0.21407228 -0.09164565 -0.1106243  -0.01956651
 -0.13926444 -0.17847369 -0.23406557 -0.24325027 -0.03678474 -0.00237587
 -0.23305234 -0.15956637 -0.06927763 -0.24295143 -0.10633916 -0.08582139
 -0.18139442 -0.04854441 -0.10033978 -0.03263562 -0.18931601 -0.18776331
 -0.15332864 -0.21613208 -0.17809791 -0.1274389  -0.14379853 -0.01836722
 -0.11348429 -0.02791829 -0.03468865 -0.07808707 -0.0521576  -0.1059464
 -0.08096895 -0.12521374 -0.24209373 -0.10412032 -0.07222722 -0.11643784
 -0.11919294 -0.06431245 -0.11825278 -0.15481766 -0.1440327  -0.06838637
 -0.10285496 -0.05093162 -0.07443614 -0.19687859 -0.06195379 -0.00133791
 -0.17660893 -0.13470477 -0.24969862],[-0.02460563 -0.16830085 -0.03748704 -0.17602818 -0.07077138 -0.12385468
 -0.11529899 -0.15858062 -0.02129641 -0.19587481 -0.05042625 -0.12216474
 -0.24784107 -0.12286514 -0.1114841  -0.12951523 -0.1389015  -0.20988779
 -0.07444907 -0.0214387  -0.02453327 -0.12472928 -0.04253248 -0.11243669
 -0.19552599 -0.24090966 -0.03336662 -0.15184149 -0.11495445 -0.12340815
 -0.15753362 -0.13193514 -0.09952959 -0.18253613 -0.20262563 -0.03852804
 -0.23148484 -0.01678457 -0.12639291 -0.04728876 -0.23647228 -0.02370647
 -0.00464326 -0.21872063 -0.04340883 -0.02488658 -0.15675901 -0.15843062
 -0.08059988 -0.21642243 -0.16784174 -0.08962809 -0.05593807 -0.18443541
 -0.0047371  -0.07383918 -0.17489713 -0.18122059 -0.11689528 -0.10292419
 -0.21772847 -0.16561004 -0.08565542 -0.22396606 -0.01280182 -0.17240489
 -0.06263187 -0.17000127 -0.11817115 -0.21818386 -0.16709163 -0.18744865
 -0.18767005 -0.08186776 -0.03716497 -0.23801842 -0.01789348 -0.09230183
 -0.1140277  -0.21103617 -0.18222833],[-0.07955601 -0.11134635 -0.16128811 -0.2319549  -0.11428319 -0.22974881
 -0.0503753  -0.05287089 -0.14938667 -0.1947612  -0.20728544 -0.04941838
 -0.00344227 -0.05962102 -0.10523643 -0.23705142 -0.00835107 -0.18639592
 -0.09712302 -0.09862588 -0.20623214 -0.21320724 -0.11800893 -0.08886248
 -0.20837052 -0.11066054 -0.01667374 -0.18972287 -0.18039804 -0.23591474
 -0.06161237 -0.12175008 -0.21428803 -0.01792102 -0.21089588 -0.24192239
 -0.08897921 -0.0311941  -0.01313133 -0.05194256 -0.13156633 -0.11083296
 -0.14698826 -0.06741511 -0.22735106 -0.13257547 -0.07795616 -0.16019387
 -0.17353165 -0.07483878 -0.09880555 -0.13690431 -0.13598274 -0.13689675
 -0.21004231 -0.10903774 -0.02344206 -0.05814645 -0.13221238 -0.0721676
 -0.01309147 -0.07301649 -0.12273486 -0.15475283 -0.11205268 -0.22711724
 -0.18525545 -0.18514378 -0.1576918  -0.1460378  -0.1361857  -0.21824139
 -0.19687546 -0.18343744 -0.04357791 -0.22554267 -0.10811466 -0.18761004
 -0.06834513 -0.21574642 -0.12209193],[-0.23907442 -0.22466672 -0.1400292  -0.14784299 -0.02708855 -0.13856915
 -0.09747863 -0.0785569  -0.1617707  -0.21115111 -0.04794638 -0.15376484
 -0.14709043 -0.16973573 -0.05691631 -0.24503815 -0.07743492 -0.09300132
 -0.24840717 -0.12001769 -0.09802751 -0.04018029 -0.24986004 -0.11340648
 -0.18869803 -0.23086585 -0.21556818 -0.21855199 -0.1897385  -0.19974861
 -0.00656335 -0.2248691  -0.18456522 -0.04557303 -0.04583649 -0.13081108
 -0.13362324 -0.06373424 -0.06921988 -0.09623517 -0.24627127 -0.01778519
 -0.02088761 -0.14393773 -0.16330252 -0.04632972 -0.23168905 -0.08050424
 -0.0304785  -0.22282499 -0.09570586 -0.04394578 -0.19361629 -0.0700866
 -0.04288352 -0.24894696 -0.03461492 -0.14082884 -0.10820054 -0.02847138
 -0.08715848 -0.13080838 -0.16006725 -0.16006727 -0.18907772 -0.17297608
 -0.16198386 -0.07108779 -0.10084488 -0.20022177 -0.11701734 -0.19953229
 -0.08859137 -0.00345801 -0.0856483  -0.20048821 -0.02308218 -0.01209655
 -0.13457355 -0.13892828 -0.09211461],[-0.08581092 -0.09292514 -0.2124619  -0.0131966  -0.07904067 -0.05569257
 -0.22596865 -0.12192404 -0.03095116 -0.21664713 -0.23304593 -0.22506426
 -0.14164898 -0.14995079 -0.08976285 -0.20687435 -0.00413654 -0.06902586
 -0.21080503 -0.12688357 -0.16916984 -0.03580234 -0.09680331 -0.1407498
 -0.18606069 -0.2123032  -0.21084293 -0.18290661 -0.17307954 -0.00113906
 -0.12823255 -0.04772872 -0.12821363 -0.00279268 -0.03443379 -0.21971627
 -0.21042502 -0.07900129 -0.16082265 -0.01333445 -0.15320307 -0.10984107
 -0.00300136 -0.18568685 -0.18196077 -0.14440755 -0.05774429 -0.22842576
 -0.19700768 -0.11693665 -0.23418121 -0.14707318 -0.03420095 -0.23364052
 -0.09786378 -0.12425559 -0.03660919 -0.10957537 -0.13642688 -0.10031742
 -0.21187256 -0.05657784 -0.19932944 -0.18830158 -0.18734717 -0.16265713
 -0.07035689 -0.23845723 -0.21799484 -0.0720346  -0.1492757  -0.16091533
 -0.06329306 -0.097066   -0.01219431 -0.19595589 -0.0514173  -0.02922895
 -0.03582612 -0.0553916  -0.07785082],[-0.14661135 -0.07274047 -0.16097511 -0.2390096  -0.20689656 -0.21636075
 -0.2343271  -0.24769721 -0.21305718 -0.05617443 -0.12104077 -0.20195622
 -0.20853823 -0.20290819 -0.03916563 -0.01260612 -0.18632004 -0.01877183
 -0.16308841 -0.10632811 -0.15238043 -0.06493335 -0.23448493 -0.08719423
 -0.16422371 -0.09364662 -0.1495683  -0.03745756 -0.14513925 -0.08538841
 -0.02263143 -0.1380781  -0.16893453 -0.1501037  -0.03583515 -0.0434946
 -0.21473762 -0.03411071 -0.07097179 -0.21755399 -0.23310727 -0.23265078
 -0.15528382 -0.01323134 -0.23643367 -0.16141815 -0.16251166 -0.087696
 -0.19401185 -0.07795151 -0.21675107 -0.06743361 -0.15758913 -0.22141924
 -0.15069269 -0.11572025 -0.21711408 -0.08490603 -0.23501517 -0.18130433
 -0.03337409 -0.23392611 -0.12908583 -0.2167572  -0.12627375 -0.01016246
 -0.17578197 -0.20847536 -0.09550214 -0.19690737 -0.06689757 -0.00163645
 -0.1579325  -0.19556702 -0.18091071 -0.02533362 -0.02213756 -0.21197255
 -0.05004838 -0.10543135 -0.02326908],[-0.17127563 -0.10959634 -0.07331015 -0.20779126 -0.22599464 -0.01354826
 -0.17580065 -0.18248934 -0.01814547 -0.15219783 -0.14512224 -0.13821482
 -0.05535283 -0.09598801 -0.02924201 -0.07628139 -0.01908542 -0.14849323
 -0.10517414 -0.08094926 -0.00603921 -0.09857462 -0.06776237 -0.17784855
 -0.17176305 -0.1917929  -0.05200875 -0.15041456 -0.24661107 -0.03838466
 -0.04354425 -0.14556748 -0.05010298 -0.20146191 -0.15965448 -0.17895619
 -0.0469341  -0.17210379 -0.20874629 -0.00284784 -0.0375817  -0.23366763
 -0.14311754 -0.0932296  -0.22208119 -0.24014113 -0.24427717 -0.0023857
 -0.1985816  -0.01913821 -0.20035294 -0.0372054  -0.20789301 -0.09321583
 -0.2144094  -0.13957783 -0.08921921 -0.23590298 -0.16429366 -0.06194939
 -0.23685385 -0.11670649 -0.1956551  -0.09676456 -0.00123772 -0.19661185
 -0.17317907 -0.18670065 -0.09929895 -0.03888061 -0.00108787 -0.2234756
 -0.18898535 -0.16266986 -0.09860952 -0.14005819 -0.22414955 -0.23786858
 -0.19874709 -0.01110873 -0.03597711],[-0.03163442 -0.03433302 -0.07969285 -0.17482953 -0.20275147 -0.02214583
 -0.08085218 -0.14963607 -0.23406819 -0.16895083 -0.10489796 -0.15032735
 -0.14174689 -0.2181117  -0.18984579 -0.12471614 -0.09928461 -0.21429933
 -0.07107137 -0.24494196 -0.17468105 -0.16149619 -0.07058044 -0.23221233
 -0.08401679 -0.05114593 -0.17535607 -0.13444776 -0.02559774 -0.20517428
 -0.02479665 -0.00081688 -0.1563037  -0.17496935 -0.05588161 -0.05106845
 -0.23062094 -0.21695968 -0.24443575 -0.08069898 -0.17386195 -0.13917158
 -0.14756551 -0.20807594 -0.24713687 -0.11818432 -0.21039542 -0.1148858
 -0.22077887 -0.03310334 -0.22043735 -0.01480024 -0.04742165 -0.04695299
 -0.01234291 -0.12779042 -0.19406322 -0.02070789 -0.11021453 -0.032529
 -0.18149165 -0.16951223 -0.12712122 -0.19336345 -0.19936351 -0.19326293
 -0.1518661  -0.06114769 -0.04368036 -0.12649774 -0.17291406 -0.1864324
 -0.15032592 -0.15633408 -0.122338   -0.17799695 -0.19203214 -0.15405394
 -0.16613571 -0.05013053 -0.24434527],[-0.02568893 -0.21861662 -0.0507217  -0.18022349 -0.24238638 -0.24839833
 -0.16675668 -0.20336286 -0.03093332 -0.22869151 -0.00211466 -0.03514539
 -0.2397406  -0.20226915 -0.18898167 -0.14465209 -0.0648101  -0.01909772
 -0.16932138 -0.23345319 -0.0923344  -0.06616116 -0.22331751 -0.04319262
 -0.23532459 -0.21373619 -0.19757873 -0.03314023 -0.19675517 -0.15824864
 -0.10818019 -0.12452158 -0.17092605 -0.23273347 -0.17482023 -0.21392233
 -0.14833701 -0.15397377 -0.15804092 -0.10314315 -0.1184854  -0.05346046
 -0.08187216 -0.12521646 -0.1271512  -0.05190391 -0.00030998 -0.239281
 -0.15583559 -0.18456336 -0.00375387 -0.00916567 -0.04952949 -0.0694262
 -0.07521409 -0.09138374 -0.11647917 -0.12534074 -0.21572533 -0.19389299
 -0.20108412 -0.14414998 -0.01682084 -0.12108199 -0.21200169 -0.0269735
 -0.16457176 -0.23967237 -0.02646241 -0.18911085 -0.0447436  -0.01976826
 -0.19886898 -0.08184331 -0.19901418 -0.08603852 -0.22072161 -0.09664546
 -0.04669264 -0.15145064 -0.20873593],[-0.00100176 -0.182178   -0.24404435 -0.0182239  -0.14988932 -0.18841609
 -0.1202575  -0.2035619  -0.20812871 -0.177838   -0.24680591 -0.17537657
 -0.08520766 -0.07597605 -0.13779835 -0.06268067 -0.12115268 -0.20898492
 -0.0736852  -0.24628035 -0.06957508 -0.04902921 -0.16228677 -0.07944796
 -0.17590583 -0.2368069  -0.01014135 -0.14567367 -0.20464638 -0.08336508
 -0.07518713 -0.21031549 -0.22850223 -0.1565598  -0.05486172 -0.08628785
 -0.19818305 -0.0502323  -0.07928623 -0.18395113 -0.17065138 -0.07702062
 -0.0700845  -0.13267627 -0.18328114 -0.00888932 -0.2447493  -0.17351636
 -0.19147562 -0.13959714 -0.15003931 -0.22810258 -0.02478898 -0.01127731
 -0.23706746 -0.15496157 -0.22387641 -0.06444215 -0.24538177 -0.17659088
 -0.10050591 -0.16168847 -0.13734096 -0.01541459 -0.14686587 -0.0071912
 -0.19112214 -0.06368005 -0.0501294  -0.23890484 -0.04271924 -0.09510514
 -0.07544307 -0.15406937 -0.04350908 -0.06321877 -0.04983642 -0.23459952
 -0.24959417 -0.18107118 -0.05182548],[-0.09262089 -0.09351999 -0.05524779 -0.19448157 -0.24517009 -0.22472857
 -0.15543173 -0.20078849 -0.10662034 -0.15652098 -0.16626593 -0.06571559
 -0.19037536 -0.11539553 -0.01680931 -0.20489184 -0.15038841 -0.00218095
 -0.24674365 -0.00772309 -0.18885509 -0.06086099 -0.13659894 -0.11754372
 -0.10902753 -0.11214978 -0.04501171 -0.05721021 -0.03645139 -0.19808496
 -0.14130075 -0.06797362 -0.01666599 -0.16354527 -0.22144669 -0.11319302
 -0.10379066 -0.13518007 -0.18478551 -0.21671162 -0.12270552 -0.19768558
 -0.00810676 -0.23066879 -0.04142897 -0.0444443  -0.19163708 -0.02024734
 -0.18300153 -0.20349279 -0.11999671 -0.11085966 -0.22741854 -0.01321156
 -0.22351439 -0.10150764 -0.05778374 -0.1528548  -0.15849813 -0.12508734
 -0.14181675 -0.00708893 -0.17237124 -0.19511179 -0.22330477 -0.03286627
 -0.02952732 -0.10715284 -0.2012407  -0.23412722 -0.13753361 -0.17633503
 -0.05674008 -0.14851129 -0.15697537 -0.24920748 -0.08789542 -0.01768537
 -0.13678095 -0.10334435 -0.03085972],[-0.02748867 -0.21403774 -0.14396279 -0.22663976 -0.10335784 -0.2465626
 -0.05708125 -0.0126761  -0.10304299 -0.02915956 -0.1624181  -0.1520248
 -0.0838246  -0.1226865  -0.14072538 -0.12987489 -0.23718595 -0.07389484
 -0.22273886 -0.16121092 -0.04863803 -0.06744476 -0.01057062 -0.15494039
 -0.12262078 -0.19926126 -0.12543132 -0.11984977 -0.17051941 -0.02055292
 -0.02553949 -0.17227645 -0.14182626 -0.03787605 -0.16902131 -0.20309346
 -0.21345289 -0.02106181 -0.06966293 -0.04482642 -0.04048863 -0.08937746
 -0.07307763 -0.01303315 -0.02643997 -0.20194428 -0.09151685 -0.04421104
 -0.11963335 -0.24022072 -0.03021538 -0.10404877 -0.17454804 -0.09784285
 -0.22118319 -0.23103953 -0.0745389  -0.20855759 -0.08955549 -0.09009308
 -0.06809377 -0.23377139 -0.11380518 -0.23672101 -0.04039531 -0.04370919
 -0.18459712 -0.08274958 -0.0548514  -0.02993922 -0.20753649 -0.16671935
 -0.05300175 -0.16261665 -0.23990662 -0.1477916  -0.08357743 -0.22957992
 -0.02265499 -0.21680962 -0.2454468 ],[-0.2364901  -0.0648153  -0.07661431 -0.0036851  -0.0168676  -0.04648425
 -0.17815894 -0.04242762 -0.07656338 -0.01224383 -0.14837828 -0.04285374
 -0.04397748 -0.13371294 -0.19569489 -0.19541366 -0.08880885 -0.17654
 -0.16184158 -0.15355167 -0.17006368 -0.2165961  -0.16885425 -0.00337374
 -0.07626603 -0.23672852 -0.24930273 -0.13968956 -0.0507272  -0.13041319
 -0.03362322 -0.11584659 -0.04313679 -0.01789019 -0.11181567 -0.16331719
 -0.04654918 -0.21776994 -0.1587962  -0.08754291 -0.22951046 -0.22586324
 -0.21996174 -0.08060537 -0.22606887 -0.08316459 -0.24475982 -0.22725377
 -0.1979473  -0.08795724 -0.13618885 -0.15446536 -0.17713932 -0.17976379
 -0.03350394 -0.01100069 -0.01386403 -0.02390599 -0.09578381 -0.10600723
 -0.22324926 -0.15242771 -0.04874995 -0.09881855 -0.09284668 -0.06765087
 -0.15903047 -0.01068103 -0.00044805 -0.06704661 -0.2049278  -0.21250868
 -0.02388603 -0.16007273 -0.07480193 -0.02318196 -0.24585175 -0.11925671
 -0.22524786 -0.03346551 -0.13573001],[-0.01038935 -0.21288079 -0.15634688 -0.04818779 -0.02920029 -0.0579989
 -0.16856461 -0.23168359 -0.23374596 -0.2474853  -0.16804958 -0.04754829
 -0.17415577 -0.1655723  -0.1884894  -0.01124542 -0.01742024 -0.02138917
 -0.12426872 -0.02066255 -0.15746483 -0.17106927 -0.03747124 -0.15429428
 -0.02852942 -0.01254632 -0.16877442 -0.14855045 -0.03717658 -0.23514223
 -0.10173364 -0.04851578 -0.06485359 -0.23055433 -0.22593534 -0.15811924
 -0.18179896 -0.23831007 -0.13763028 -0.22737194 -0.09286045 -0.22977968
 -0.08964821 -0.16775836 -0.21642239 -0.05126594 -0.12053389 -0.22342424
 -0.19972741 -0.14912833 -0.06058231 -0.22533196 -0.13057114 -0.0111892
 -0.23624791 -0.21528045 -0.19636714 -0.13558005 -0.07054185 -0.2474388
 -0.03969954 -0.18573144 -0.19365189 -0.19275983 -0.1213902  -0.06862514
 -0.0772309  -0.10856526 -0.19279454 -0.20318058 -0.01152936 -0.03330814
 -0.0220624  -0.0786519  -0.11563708 -0.16128958 -0.1295635  -0.05567758
 -0.09089619 -0.22509033 -0.2484168 ],[-0.04963691 -0.1943309  -0.17896969 -0.16493589 -0.07628387 -0.21231507
 -0.12593358 -0.11990055 -0.13309327 -0.06307112 -0.12003247 -0.15947623
 -0.11860577 -0.16469155 -0.15148039 -0.12952702 -0.07945061 -0.15542586
 -0.21756245 -0.19059105 -0.14948904 -0.0439727  -0.01300833 -0.00963092
 -0.13538168 -0.1393701  -0.24052665 -0.07510804 -0.03314253 -0.16162426
 -0.15519544 -0.16612197 -0.1308501  -0.23777189 -0.11503039 -0.14929668
 -0.06786961 -0.04452584 -0.21278655 -0.23616045 -0.1659033  -0.21294513
 -0.05918626 -0.09957254 -0.01013924 -0.12672805 -0.03532058 -0.2125798
 -0.22306834 -0.1466769  -0.18876335 -0.01852575 -0.03514627 -0.24388673
 -0.1402933  -0.11660342 -0.01614979 -0.22910517 -0.1422765  -0.16280545
 -0.07851005 -0.09594034 -0.17775049 -0.23990114 -0.04997009 -0.02777831
 -0.21883957 -0.24695181 -0.02406472 -0.22852174 -0.07703612 -0.16399871
 -0.04848932 -0.14963899 -0.0804926  -0.12163038 -0.06009235 -0.17515938
 -0.14404379 -0.24917522 -0.12632367],[-0.18464891 -0.14034822 -0.04428356 -0.04755578 -0.24170446 -0.17215994
 -0.09671179 -0.23627147 -0.03062943 -0.03119944 -0.06625606 -0.22915481
 -0.18734617 -0.03001259 -0.21229205 -0.19574274 -0.08386807 -0.06680287
 -0.04716034 -0.16480517 -0.04831778 -0.16815122 -0.12272181 -0.03754745
 -0.14846178 -0.0634897  -0.14177783 -0.17288357 -0.21440672 -0.03710031
 -0.24485101 -0.206987   -0.09245859 -0.2394093  -0.24555376 -0.09580636
 -0.11537602 -0.18204231 -0.00252896 -0.15179794 -0.07634363 -0.23150141
 -0.07882707 -0.24768686 -0.01856903 -0.12721117 -0.20338732 -0.1072688
 -0.03212471 -0.2321559  -0.05100353 -0.09153863 -0.00995451 -0.23041296
 -0.12691554 -0.08349645 -0.2135182  -0.14130938 -0.06221316 -0.03501075
 -0.05333916 -0.04438597 -0.01159482 -0.24942243 -0.09763891 -0.2285646
 -0.2068988  -0.03853187 -0.07362165 -0.14877892 -0.08831858 -0.05581311
 -0.18445455 -0.19004699 -0.24416848 -0.1114633  -0.17990886 -0.02354072
 -0.03318218 -0.2132562  -0.04879658],[-0.14953105 -0.19828621 -0.1235944  -0.2168541  -0.03104706 -0.23087512
 -0.11177849 -0.10407966 -0.18755128 -0.17557974 -0.15321947 -0.09882331
 -0.05475109 -0.09376921 -0.14744789 -0.24387871 -0.11826911 -0.10388928
 -0.21988909 -0.11506704 -0.22829395 -0.14039198 -0.14241997 -0.04459746
 -0.0584669  -0.02261746 -0.08464702 -0.06745144 -0.11794538 -0.0422202
 -0.12194423 -0.08476557 -0.19215381 -0.11080383 -0.00603776 -0.14428858
 -0.16510318 -0.21425203 -0.20149682 -0.21040604 -0.19501375 -0.19375275
 -0.13327652 -0.01413531 -0.22257872 -0.0789879  -0.12148048 -0.07977593
 -0.12372547 -0.09394577 -0.15518095 -0.2099175  -0.23547405 -0.14759901
 -0.04814094 -0.24582072 -0.15835856 -0.22875974 -0.06519325 -0.13165531
 -0.24083622 -0.06337043 -0.20864888 -0.18100649 -0.040359   -0.01456152
 -0.12523836 -0.07064788 -0.15983198 -0.14945774 -0.1212066  -0.11291565
 -0.09340515 -0.17299131 -0.15184381 -0.06307632 -0.18857345 -0.02972528
 -0.016555   -0.1606378  -0.07308311],[-0.0710823  -0.23817573 -0.00028307 -0.09099549 -0.07556727 -0.09116043
 -0.03069428 -0.23844979 -0.21550286 -0.2212449  -0.04386865 -0.13825735
 -0.19995734 -0.07484086 -0.01223821 -0.05577812 -0.09949496 -0.05576762
 -0.09382974 -0.08153689 -0.01674807 -0.04234979 -0.13371576 -0.17960246
 -0.14008261 -0.19732957 -0.15049989 -0.08812993 -0.23248922 -0.14196856
 -0.16931376 -0.04505411 -0.24674793 -0.05666622 -0.04194598 -0.05920603
 -0.01718769 -0.17030813 -0.05157045 -0.17106983 -0.03438148 -0.12885617
 -0.20782307 -0.07561385 -0.03495735 -0.18398798 -0.24111776 -0.13748414
 -0.0221974  -0.19045872 -0.10443278 -0.04492919 -0.14082083 -0.14632622
 -0.02673855 -0.19799458 -0.00144694 -0.22905233 -0.06536178 -0.20262423
 -0.10476349 -0.13832041 -0.20590995 -0.23286506 -0.22803365 -0.03434675
 -0.04161848 -0.04201396 -0.13839437 -0.24137115 -0.09410627 -0.23750453
 -0.23117675 -0.24366069 -0.07124365 -0.0330063  -0.23573957 -0.13876638
 -0.17735649 -0.1745566  -0.06484602],[-0.18001501 -0.24652587 -0.1707186  -0.23849061 -0.11896099 -0.05940269
 -0.18036036 -0.00749914 -0.09159988 -0.14759861 -0.241393   -0.01460358
 -0.04712685 -0.22930627 -0.10220363 -0.20084653 -0.23548468 -0.16073453
 -0.23397479 -0.24056862 -0.17015654 -0.22932077 -0.15563305 -0.15059634
 -0.0922718  -0.22275481 -0.07122404 -0.14327386 -0.13416386 -0.22022022
 -0.05241007 -0.03740616 -0.05949785 -0.11983145 -0.20426729 -0.09602726
 -0.07694041 -0.12916362 -0.01812535 -0.02584333 -0.12246657 -0.14835685
 -0.03361945 -0.04426161 -0.07921398 -0.21883268 -0.08037071 -0.23401606
 -0.04632773 -0.23172278 -0.10428624 -0.10508106 -0.09378155 -0.05519812
